idx,id,name
8503.0,169792,GLIS3
23543.0,7634,ZNF80
22326.0,6819,SULT1C2
13464.0,3361,HTR5A
6099.0,114815,SORCS1
18321.0,54887,UHRF1BP1
21812.0,652965,SNORA48
17205.0,51134,CEP83
26734.0,9227,LRAT
24813.0,8218,CLTCL1
14349.0,374454,KRT77
15228.0,3987,LIMS1
26509.0,91057,CCDC34
11891.0,283578,TMED8
16086.0,439996,IFIT1B
13101.0,3042,HBM
16963.0,5045,FURIN
7021.0,133060,OTOP1
25194.0,84142,ABRAXAS1
18762.0,55349,CHDH
7785.0,149775,GNAS-AS1
21519.0,646862,RNF225
10861.0,259286,TAS2R40
24114.0,79753,SNIP1
20040.0,57659,ZBTB4
24261.0,79931,TNIP3
3932.0,10516,FBLN5
8659.0,1801,DPH1
3113.0,101927980,SLC14A2-AS1
8535.0,170554,DYNLT3P1
9641.0,22884,WDR37
14613.0,387129,NPSR1
7111.0,135932,TMEM139
1533.0,100499405,LINC00987
11199.0,26524,LATS2
15343.0,400746,NCMAP
14209.0,3607,FOXK2
11261.0,266697,POM121L4P
4429.0,106479817,RNU6-564P
23402.0,7436,VLDLR
5448.0,10897,YIF1A
15771.0,407050,MIR93
21026.0,642290,SLC25A1P5
19476.0,56920,SEMA3G
21299.0,644759,TMPRSS11GP
10487.0,253512,SLC25A30
16507.0,4600,MX2
24164.0,79816,TLE6
12020.0,284131,ENDOV
22842.0,7220,TRPC1
6728.0,127002,ATXN7L2
26840.0,9290,GPR55
13028.0,2997,GYS1
2137.0,100652740,PYCARD-AS1
9015.0,2019,EN1
20486.0,60481,ELOVL5
327.0,100129347,LINC00484
23718.0,782,CACNB1
2594.0,100874113,YEATS2-AS1
12788.0,29028,ATAD2
10169.0,23511,NUP188
17004.0,50632,CALY
11099.0,26255,PTTG3P
16817.0,493869,GPX8
20475.0,6043,SNORA63
23846.0,79133,NDUFAF5
8744.0,1906,EDN1
5873.0,112483,SAT2
1706.0,100506330,WBP1LP2
9652.0,22897,CEP164
10303.0,23683,PRKD3
23421.0,7462,LAT2
17962.0,54149,C21orf91
3797.0,10425,ARIH2
14740.0,388536,ZNF790
6193.0,115861,NXNL1
18855.0,55532,SLC30A10
24933.0,83538,TTC25
26781.0,9253,NUMBL
3375.0,102465441,MIR6737
2112.0,100616469,MIR4429
17713.0,5229,PGGT1B
4470.0,106479952,RNU6-874P
11478.0,27077,B9D1
14326.0,3737,KCNA2
127.0,100113381,SNORD19B
24274.0,79948,PLPPR3
25975.0,867,CBL
8387.0,1645,AKR1C1
12513.0,286544,MXRA5Y
26692.0,9202,ZMYM4
20919.0,64067,NPAS3
7976.0,152789,JAKMIP1
24918.0,83475,DOHH
12045.0,284254,DYNAP
13404.0,3290,HSD11B1
24734.0,81671,VMP1
11848.0,283377,SPRYD4
25196.0,84146,ZNF644
12862.0,2917,GRM7
21917.0,653784,MZT2A
11859.0,28343,IGHV8-51-1
5587.0,109729114,BRD9P2
4672.0,106480594,RNU6-603P
15635.0,406914,MIR127
13955.0,347705,MRPS36P1
19156.0,55894,DEFB103B
15306.0,400385,RPL5P3
4491.0,106480024,RNU6-1042P
962.0,100288540,POM121B
560.0,100132562,YPEL5P2
19293.0,5618,PRLR
25267.0,84256,FLYWCH1
24508.0,806,CALM2P2
13718.0,340706,VWA2
13215.0,3140,MR1
16149.0,440482,ANKRD20A5P
14618.0,387266,KRTAP5-3
25314.0,84303,CHCHD6
5849.0,112398,EGLN2
18565.0,55157,DARS2
8266.0,161424,NOP9
15293.0,400128,TUSC8
18968.0,55681,SCYL2
12243.0,285195,SLC9A9
8144.0,158135,TTLL11
1714.0,100506390,RAP1BP1
8117.0,157708,SEC11B
9228.0,2185,PTK2B
11446.0,27019,DNAI1
2316.0,100873352,MTND4P20
14928.0,390010,NKX1-2
14955.0,390113,OR4X1
22426.0,692076,SNORD7
13466.0,3363,HTR7
17063.0,5089,PBX2
26023.0,8723,SNX4
5781.0,11166,SOX21
16296.0,441957,FEM1AP1
3919.0,10498,CARM1
9204.0,2159,F10
5824.0,11213,IRAK3
26029.0,8729,GBF1
11154.0,2638,GC
86.0,100034743,PDZK1P1
21327.0,644997,PIK3CD-AS1
19970.0,57575,PCDH10
5018.0,106481652,RNU2-58P
8766.0,1933,EEF1B2
23193.0,729561,NAP1L1P1
27082.0,9441,MED26
8068.0,155066,ATP6V0E2
1241.0,100419426,PDLIM1P2
165.0,100126314,MIR877
17496.0,51522,TMEM14C
19753.0,574038,MIR431
4007.0,1054,CEBPG
7758.0,149233,IL23R
24741.0,817,CAMK2D
553.0,100132467,RNF2P1
14772.0,388692,LINC02591
8501.0,169693,TMEM252
19115.0,55841,WWC3
26810.0,92703,TMEM183A
13228.0,3159,HMGA1
26174.0,8892,EIF2B2
8108.0,1576,CYP3A4
25884.0,8564,KMO
27372.0,9745,ZNF536
3492.0,10247,RIDA
22519.0,693155,MIR570
5765.0,11151,CORO1A
25600.0,84861,KLHL22
8427.0,1662,DDX10
23408.0,7444,VRK2
22745.0,7100,TLR5
4127.0,106456574,LINC01616
10643.0,256355,RPS2P32
6158.0,115330,GPR146
27427.0,9802,DAZAP2
9915.0,23200,ATP11B
20509.0,60558,GUF1
21796.0,65251,ZNF649
10765.0,25829,TMEM184B
12525.0,28664,TRAV19
12944.0,2984,GUCY2C
10499.0,253769,WDR27
16730.0,4846,NOS3
8273.0,1616,DAXX
12103.0,284422,SMIM24
16468.0,4552,MTRR
20814.0,6360,CCL16
23510.0,7574,ZNF26
21396.0,645676,ASH1L-AS1
15547.0,4037,LRP3
20149.0,579,NKX3-2
3874.0,10458,BAIAP2
3647.0,103021294,ABALON
26300.0,90,ACVR1
11001.0,26093,CCDC9
8999.0,201595,STT3B
15604.0,406884,MIRLET7B
9164.0,211,ALAS1
26942.0,9356,SLC22A6
26305.0,90019,SYT8
14595.0,386685,KRTAP10-12
8702.0,1843,DUSP1
12485.0,2864,FFAR1
24573.0,80851,SH3BP5L
14356.0,3746,KCNC1
25831.0,85440,DOCK7
17634.0,5173,PDYN
10353.0,24141,LAMP5
27006.0,9400,RECQL5
26539.0,9124,PDLIM1
16221.0,441168,CALHM6
14585.0,386675,KRTAP10-7
4888.0,106481217,RNU6-128P
21819.0,653,BMP5
11979.0,2840,GPR17
25647.0,84913,ATOH8
7390.0,1428,CRYM
3294.0,101954277,RNVU1-19
9589.0,22824,HSPA4L
10480.0,253264,ZNF503-AS1
19261.0,56132,PCDHB3
24015.0,79640,C22orf46
11426.0,26985,AP3M1
7929.0,1519,CTSO
10963.0,260425,MAGI3
22661.0,7013,TERF1
19347.0,56413,LTB4R2
11915.0,283692,CPEB1-AS1
5078.0,106481841,RN7SL408P
12856.0,29127,RACGAP1
15709.0,406988,MIR205
10610.0,255762,PDZD9
24781.0,81875,ISG20L2
5647.0,11030,RBPMS
5548.0,109616999,SNORA80D
654.0,100151665,RNU7-67P
18353.0,54925,ZSCAN32
13112.0,3052,HCCS
2985.0,101926888,RALY-AS1
3884.0,10467,ZNHIT1
25806.0,8538,BARX2
27326.0,970,CD70
18903.0,55611,OTUB1
20603.0,6150,MRPL23
11581.0,27249,MMADHC
21198.0,64399,HHIP
21593.0,64769,MEAF6
19298.0,56203,LMOD3
5203.0,107075112,RPSAP72
20067.0,57693,ZNF317
7702.0,148229,ATP8B3
17715.0,5230,PGK1
16698.0,4804,NGFR
15584.0,4056,LTC4S
5492.0,10944,C11orf58
8061.0,155,ADRB3
1638.0,100505758,PRMT5-AS1
658.0,100151676,RNU7-79P
4802.0,106480991,RN7SL254P
23638.0,7706,TRIM25
6547.0,123876,ACSM2A
8301.0,162494,RHBDL3
6570.0,124402,UBALD1
21732.0,650474,TPSP2
7113.0,135941,OR2A14
11689.0,2774,GNAL
2248.0,100861549,LINC00562
4014.0,10548,TM9SF1
3690.0,10343,PKDREJ
8627.0,1761,DMRT1
16579.0,4681,NBL1
27504.0,9886,RHOBTB1
24856.0,8309,ACOX2
1910.0,100526830,SLX1A-SULT1A3
11379.0,26831,RNU5A-1
11607.0,273,AMPH
23757.0,78997,GDAP1L1
13851.0,344558,SH3RF3
12493.0,286430,NLRP2B
19426.0,56833,SLAMF8
4210.0,106479140,RN7SKP103
5816.0,1120,CHKB
802.0,100271209,RPL7AP28
2830.0,10101,NUBP2
14524.0,3806,KIR2DS1
27131.0,9496,TBX4
13353.0,3248,HPGD
21213.0,644076,GLYCAM1
25338.0,8433,UTF1
16104.0,440097,DBX2
494.0,100131671,SEC13P1
19407.0,567,B2M
12597.0,28754,TRAJ1
14751.0,388567,ZNF749
27360.0,9733,SART3
17152.0,5108,PCM1
15381.0,401014,TEX41
17187.0,51115,RMDN1
3439.0,102465975,MIR6763
27186.0,9553,MRPL33
27399.0,9772,TMEM94
26822.0,9276,COPB2
5268.0,10713,USP39
25242.0,84223,IQCG
2196.0,100847026,MIR5006
24705.0,816,CAMK2B
13516.0,338382,RAB7B
5931.0,112885,PHF21B
15562.0,404550,C16orf74
1004.0,100289414,PHBP9
13223.0,3151,HMGN2
26304.0,90011,KIR3DX1
26253.0,89838,ULK4P1
11809.0,283149,BCL9L
9172.0,2119,ETV5
14710.0,388333,SPDYE4
18025.0,54442,KCTD5
9564.0,2274,FHL2
24463.0,8031,NCOA4
26894.0,932,MS4A3
19567.0,57048,PLSCR3
12927.0,29780,PARVB
16552.0,4649,MYO9A
295.0,100128936,RPL10AP6
18331.0,54899,PXK
10780.0,25844,YIPF3
15701.0,406980,MIR19B1
16349.0,442578,STAG3L3
11464.0,27044,SND1
27049.0,9416,DDX23
25848.0,85459,CEP295
5745.0,1113,CHGA
13525.0,338433,SNORD115-1
17621.0,51706,CYB5R1
26198.0,8915,BCL10
9774.0,23042,PDXDC1
6944.0,131,ADH7
18549.0,55140,ELP3
16067.0,4360,MRC1
17941.0,54099,FBXW11P1
17505.0,51531,TRMO
5937.0,112950,MED8
18841.0,5551,PRF1
21750.0,65080,MRPL44
8669.0,1810,DR1
17444.0,5144,PDE4D
25908.0,8600,TNFSF11
26032.0,8732,RNGTT
17047.0,50838,TAS2R13
14054.0,352909,DNAAF3
8220.0,160065,PATE1
8997.0,201516,ZSCAN4
8158.0,158345,RPL4P5
27144.0,951,CD37
3497.0,10251,SPRY3
6177.0,115677,NOSTRIN
17554.0,51605,TRMT6
16381.0,442912,MIR367
12509.0,28652,TRAV30
15813.0,4103,MAGEA4
9487.0,222234,FAM185A
7138.0,1368,CPM
12618.0,28786,IGLV4-3
1064.0,100302214,MIR1277
8818.0,1965,EIF2S1
7925.0,151871,DPPA2
2751.0,100874524,ST6GALNAC4P1
26663.0,91862,MARVELD3
23322.0,7336,UBE2V2
27251.0,9629,CLCA3P
17592.0,51661,FKBP7
6565.0,124245,ZC3H18
8367.0,1638,DCT
25994.0,869,CBLN1
22332.0,6827,SUPT4H1
22198.0,676,BRDT
8721.0,187,APLNR
14130.0,3558,IL2
13258.0,317751,MESTIT1
8140.0,158067,AK8
18003.0,54386,TERF2IP
13443.0,3339,HSPG2
10943.0,26024,PTCD1
21407.0,64577,ALDH8A1
3968.0,105370731,PWRN4
26559.0,9134,CCNE2
21483.0,646486,FABP12
5776.0,11161,ERG28
11291.0,26707,OR2J2
2293.0,100873283,RNA5SP44
7870.0,151009,LINC01106
19615.0,57122,NUP107
1837.0,100507321,ERVK13-1
24688.0,81558,FAM117A
18286.0,54859,ELP6
21101.0,643159,ATF4P3
8711.0,1852,DUSP9
9610.0,22852,ANKRD26
18512.0,5510,PPP1R7
4245.0,106479287,RN7SL182P
16175.0,440730,TRIM67
3498.0,10252,SPRY1
10469.0,253017,TECRL
4519.0,106480112,RNU6-1251P
11091.0,26245,OR2M4
14578.0,386608,RNASEH2CP1
19941.0,57542,KLHL42
10362.0,242,ALOX12B
12151.0,28462,IGHV1-68
25780.0,85317,BAGE4
5303.0,10736,SIX2
23462.0,7516,XRCC2
14233.0,3632,INPP5A
17856.0,53637,S1PR5
18075.0,5451,POU2F1
17453.0,51451,LCMT1
11712.0,2797,GNRH2
25515.0,84696,ABHD1
21499.0,646643,SBK2
7141.0,1369,CPN1
4234.0,106479238,RN7SL37P
11652.0,2738,GLI4
27023.0,94059,LENG9
13586.0,339244,KRT16P4
17417.0,51390,AIG1
17728.0,5252,PHF1
6386.0,119587,CPXM2
11442.0,27010,TPK1
20889.0,63967,CLSPN
23272.0,730198,MEIS1-AS3
9974.0,23263,MCF2L
27420.0,9793,CKAP5
5711.0,11096,ADAMTS5
9411.0,221301,CALHM4
26211.0,8935,SKAP2
598.0,100133123,LINC01203
24287.0,79966,SCD5
26816.0,9274,BCL7C
9565.0,2275,FHL3
18912.0,55620,STAP2
24086.0,79722,ANKRD55
11672.0,2747,GLUD2
23051.0,728640,FAM133CP
8261.0,1613,DAPK3
25128.0,84034,EMILIN2
17878.0,53828,FXYD4
15387.0,401074,LINC00960
21725.0,65010,SLC26A6
6481.0,122183,PRR20A
5868.0,112464,CAVIN3
12484.0,28639,TRBC1
8750.0,1911,PHC1
10649.0,2564,GABRE
21140.0,64343,AZI2
27426.0,9801,MRPL19
15073.0,391051,UOX
3666.0,10320,IKZF1
20871.0,63926,ANKEF1
2190.0,100847012,MIR5004
22384.0,6883,TAF12
16367.0,442898,MIR324
9716.0,22981,NINL
12805.0,29074,MRPL18
464.0,100131187,TSTD1
14603.0,387055,LINC00533
14347.0,374403,TBC1D10C
10036.0,23336,SYNM
12318.0,285613,RELL2
10188.0,2353,FOS
11823.0,283209,PGM2L1
24604.0,8106,PABPN1
25160.0,84080,ENKD1
14945.0,390077,OR52N2
17129.0,51057,WDPCP
19880.0,57471,ERMN
25965.0,8661,EIF3A
9248.0,219429,OR4C11
24412.0,80207,OPA3
1549.0,100500818,MIR3945
6618.0,125111,GJD3
25022.0,83742,MARVELD1
17763.0,5291,PIK3CB
20825.0,6372,CXCL6
17797.0,5328,PLAU
13761.0,3420,IDH3B
25689.0,84959,UBASH3B
20086.0,57711,ZNF529
19816.0,574473,MIR520B
320.0,100129243,RPS15AP12
27594.0,9980,DOP1B
27369.0,9742,IFT140
6301.0,117246,FTSJ3
25713.0,84988,PPP1R16A
10312.0,23742,NPAP1
18740.0,55327,LIN7C
6054.0,114336,CGB2
23025.0,728492,SERF1B
8978.0,201232,SLC16A13
19041.0,55760,DHX32
20411.0,5981,RFC1
12851.0,29122,PRSS50
5415.0,10863,ADAM28
9226.0,2182,ACSL4
10723.0,25788,RAD54B
17184.0,51111,KMT5B
15561.0,4045,LSAMP
8959.0,200916,RPL22L1
25029.0,83758,RBP5
16823.0,493987,MT1P1
7121.0,1362,CPD
10050.0,23353,SUN1
4954.0,106481454,RNU6-866P
20630.0,6182,MRPL12
6857.0,1289,COL5A1
21059.0,642658,SCX
26261.0,89857,KLHL6
9977.0,23266,ADGRL2
8644.0,1783,DYNC1LI2
13693.0,340419,RSPO2
20849.0,63897,HEATR6
18860.0,55540,IL17RB
26681.0,9197,SLC33A1
24244.0,79908,BTNL8
5461.0,10910,SUGT1
11386.0,26851,SNORD3B-1
27311.0,9686,VGLL4
3871.0,10455,ECI2
18150.0,54626,HES2
21727.0,65018,PINK1
8498.0,169436,STKLD1
9050.0,203068,TUBB
14612.0,387119,CEP85L
21266.0,644390,HNRNPLP2
2458.0,100873882,ANKRD26P4
22815.0,7174,TPP2
1732.0,100506516,LINC01176
8949.0,200734,SPRED2
18340.0,54908,SPDL1
21423.0,64591,TSPY2
3352.0,10240,MRPS31
17975.0,54221,SNTG2
6848.0,128853,DUSP15
3985.0,105375606,MNX1-AS2
1725.0,100506457,MIR3681HG
14648.0,387715,ARMS2
15710.0,406989,MIR206
10123.0,23440,OTP
11359.0,26812,SNORD37
18523.0,55110,MAGOHB
20109.0,5777,PTPN6
1577.0,100500887,MIR676
1286.0,100420462,LDHAL6EP
21737.0,65059,RAPH1
20647.0,619383,SCARNA9
12911.0,2973,GTS
13408.0,3294,HSD17B2
18989.0,55704,CCDC88A
4629.0,106480470,RN7SKP184
16336.0,442325,EEF1DP4
23535.0,7621,ZNF70
18395.0,54965,PIGX
21813.0,652966,SNORD10
7122.0,136227,COL26A1
25145.0,84067,FHIP1B
7188.0,1384,CRAT
7090.0,135152,B3GAT2
20991.0,641649,TMEM91
3713.0,103625683,LINC00456
26628.0,91687,CENPL
24703.0,81578,COL21A1
13495.0,337977,KRTAP21-1
11313.0,26769,SNORD81
13385.0,326614,PEBP1P1
26041.0,8741,TNFSF13
24384.0,80155,NAA15
22967.0,728194,RSPH10B2
25350.0,84343,HPS3
15777.0,407056,MIR99B
23571.0,767581,SNORD114-5
24483.0,80332,ADAM33
11163.0,26469,PTPN18
14236.0,3636,INPPL1
9364.0,2206,MS4A2
17771.0,53,ACP2
19668.0,57186,RALGAPA2
1809.0,100507099,FRY-AS1
13632.0,339766,MROH2A
21332.0,645024,GAPDHP59
1839.0,100507341,SMIM18
25508.0,84689,MS4A14
15746.0,407024,MIR29B1
14017.0,348995,NUP43
19165.0,55906,ZC4H2
3751.0,1038,CDR1
15007.0,390431,OR4K2
23750.0,78989,COLEC11
17171.0,5110,PCMT1
18961.0,55671,PPP4R3A
16637.0,474,ATOH1
12146.0,284611,FAM102B
1535.0,100499467,LINC00673
10449.0,2519,FUCA2
17875.0,53822,FXYD7
6061.0,114571,SLC22A9
21153.0,643646,HSD17B1P1
24959.0,83597,RTP3
23776.0,79019,CENPM
6568.0,1244,ABCC2
21726.0,65012,SLC26A10
7690.0,148113,CILP2
3264.0,101929726,MYMX
362.0,100129784,RPL17P26
11260.0,266675,BEST4
21695.0,64940,STAG3L4
24939.0,83544,DNAL1
6806.0,128367,OR10X1
18123.0,54576,UGT1A8
16361.0,442892,MIR148B
11717.0,2800,GOLGA1
21898.0,6536,SLC6A9
25855.0,85465,SELENOI
15640.0,406919,MIR130A
6192.0,115827,RAB3C
6999.0,1325,CORT
14094.0,353274,ZNF445
5426.0,10874,NMU
14275.0,3681,ITGAD
6677.0,1263,PLK3
8708.0,1849,DUSP7
18877.0,55573,CDV3
15474.0,4017,LOXL2
26390.0,9045,RPL14
23392.0,7423,VEGFB
25751.0,8516,ITGA8
21773.0,6513,SLC2A1
4650.0,106480521,RN7SL608P
222.0,100128060,RPS7P10
9855.0,23138,N4BP3
19475.0,5692,PSMB4
8057.0,154865,IQUB
18806.0,554236,DPY19L2P1
1209.0,100418843,PHBP13
22823.0,7182,NR2C2
4112.0,1063,CENPF
16353.0,442721,LMOD2
8296.0,162394,SLFN5
23545.0,7638,ZNF221
11444.0,27013,CNPPD1
11080.0,2623,GATA1
19287.0,56165,TDRD1
1796.0,100507046,HSPE1P3
14570.0,3857,KRT9
16632.0,4734,NEDD4
17811.0,53344,CHIC1
27101.0,9462,RASAL2
8475.0,168391,GALNTL5
20399.0,5969,REG1CP
20092.0,57719,ANO8
6079.0,114785,MBD6
10611.0,255783,INAFM1
12328.0,28566,TRBV21-1
26220.0,8944,SNORD73A
16074.0,4397,MS
11159.0,2644,GCHFR
19702.0,5725,PTBP1
23593.0,767608,SNORD114-27
16197.0,440956,IQCF6
19108.0,55832,CAND1
457.0,100131094,DPP9-AS1
8310.0,162699,ELOA3P
6220.0,116159,CYYR1
10013.0,2331,FMOD
19193.0,55968,NSFL1C
14611.0,387111,LINC00222
16008.0,4297,KMT2A
6397.0,119749,OR4C46
6348.0,118568799,ZNF593OS
9794.0,23066,CAND2
19530.0,56984,PSMG2
8210.0,159371,SLC35G1
3024.0,101927171,LINC01564
2431.0,100873782,RNU6-83P
3675.0,10329,RXYLT1
23055.0,728655,HULC
10847.0,259234,DSCR10
3693.0,10346,TRIM22
22363.0,6863,TAC1
19359.0,5651,TMPRSS15
16257.0,441495,CENPVL2
17843.0,5355,PLP2
6065.0,114614,MIR155HG
10002.0,2330,FMO5
22381.0,6880,TAF9
4122.0,10641,NPRL2
26467.0,90835,CCDC189
9768.0,23037,PDZD2
6530.0,1234,CCR5
22855.0,724022,MIR652
8380.0,164237,WFDC13
23077.0,7288,TULP2
16464.0,4547,MTTP
7255.0,139818,DOCK11
17138.0,51066,SSUH2
17618.0,51703,ACSL5
16615.0,4716,NDUFB10
5707.0,11092,SPACA9
13988.0,348235,SKA2
15614.0,406894,MIR101-2
22684.0,7039,TGFA
13513.0,338328,GPIHBP1
15647.0,406926,MIR135A2
23100.0,728963,RPS15AP10
22412.0,6911,TBX6
7369.0,1411,CRYBA1
26995.0,9397,NMT2
24151.0,79801,SHCBP1
12772.0,28987,NOB1
24891.0,83416,FCRL5
112.0,100093630,SNHG8
3630.0,1029,CDKN2A
2712.0,100874366,HOXC13-AS
16712.0,4824,NKX3-1
24510.0,8065,CUL5
14252.0,3658,IREB2
2901.0,10130,PDIA6
13010.0,2995,GYPC
15575.0,4048,LTA4H
6801.0,128338,DRAM2
3778.0,10403,NDC80
26670.0,91894,C11orf52
10095.0,23408,SIRT5
17023.0,5076,PAX2
4698.0,106480680,SNRPGP18
25622.0,84888,SPPL2A
17710.0,5225,PGC
16933.0,503497,MS4A13
24709.0,81606,LBH
18456.0,55030,FBXO34
7217.0,139105,BEND2
15414.0,401253,LINC00336
15332.0,400660,LINC00683
23109.0,729025,SLC15A5
13891.0,345757,FAM174A
16510.0,4603,MYBL1
26607.0,91584,PLXNA4
8847.0,197320,ZNF778
19201.0,55975,KLHL7
3844.0,10439,OLFM1
7926.0,151877,MAGI1-IT1
6497.0,122706,PSMB11
9068.0,2034,EPAS1
14230.0,363,AQP6
19705.0,5727,PTCH1
15436.0,4014,LORICRIN
2633.0,100874201,B4GALT4-AS1
13517.0,338396,TAS2R2P
20652.0,619499,SNORA27
4766.0,106480880,RN7SKP150
23889.0,79184,BRCC3
22289.0,677847,SNORA81
24484.0,80333,KCNIP4
3428.0,102465861,MIR8055
3119.0,101928075,TTC9-DT
26685.0,92,ACVR2A
9802.0,23076,RRP1B
9212.0,2168,FABP1
8944.0,200576,PIKFYVE
23839.0,79104,MEG8
24117.0,79758,DHRS12
11244.0,2665,GDI2
26966.0,9367,RAB9A
21854.0,653259,AGAP14P
23914.0,79317,OR4K5
24376.0,80145,THOC7
4018.0,10551,AGR2
3643.0,10301,DLEU1
11038.0,26155,NOC2L
27579.0,9963,SLC23A1
15737.0,407015,MIR26A1
6136.0,114987,WDR31
7411.0,143384,CACUL1
26888.0,9317,PTER
9755.0,23024,PDZRN3
24263.0,79933,SYNPO2L
27296.0,9671,WSCD2
23471.0,7529,YWHAB
22306.0,6789,STK4
21611.0,64787,EPS8L2
15196.0,3947,LDHBP2
23952.0,79482,OR5AL1
1115.0,100302746,NCRUPAR
18007.0,5441,POLR2L
12672.0,28865,IGKV1OR2-6
27174.0,954,ENTPD2
14095.0,353288,KRT26
26563.0,91355,LRP5L
5140.0,106635536,RN7SKP176
26934.0,9351,SLC9A3R2
24624.0,81228,OR5AK3P
26107.0,8820,HESX1
22406.0,6905,TBCE
23263.0,730094,MOSMO
24346.0,80069,LINC00574
17819.0,53358,SHC3
2001.0,100616112,MIR4793
7197.0,1387,CREBBP
17598.0,51669,SARAF
19869.0,57460,PPM1H
14110.0,353514,LILRA5
8935.0,200407,CREG2
8412.0,1655,DDX5
20182.0,58190,CTDSP1
17358.0,51315,KRCC1
24065.0,79697,RIOX1
2826.0,100996944,NDUFS5P1
18909.0,55617,TASP1
18690.0,55285,RBM41
21301.0,64478,CSMD1
19525.0,56979,PRDM9
26479.0,90874,ZNF697
25949.0,8644,AKR1C3
6770.0,127700,OSCP1
7565.0,146429,SLC22A31
18749.0,55335,NIPSNAP3B
24011.0,79634,SCRN3
22178.0,6738,RO60
26992.0,9394,HS6ST1
17336.0,51295,ECSIT
17864.0,5371,PML
22333.0,6829,SUPT5H
13659.0,339983,NAT8L
20488.0,60484,HAPLN2
10338.0,23784,POTEH
17489.0,51510,CHMP5
24320.0,80012,PHC3
8229.0,160365,CLECL1
3273.0,101929959,BMS1P14
17270.0,51218,GLRX5
6338.0,118433,RPL23AP7
11195.0,2652,OPN1MW
19931.0,57533,TBC1D14
22834.0,7200,TRH
18431.0,55002,TMCO3
24371.0,80135,RPF1
25496.0,84674,CARD6
5526.0,109616976,SNORA79B
16116.0,440224,CXADRP3
21175.0,643836,ZFP62
6690.0,1264,CNN1
23558.0,767561,SNORD113-1
15461.0,401565,FAM166A
20906.0,64006,ERVK-6
20798.0,6344,SCTR
22224.0,677774,SCARNA1
2199.0,100847030,MIR548AT
8829.0,1968,EIF2S3
15210.0,3960,LGALS4
18182.0,54714,CNGB3
9251.0,219436,OR5D14
14856.0,389333,PROB1
10466.0,252995,FNDC5
24533.0,80745,THUMPD2
6751.0,127391,TMCO2
11118.0,26275,HIBCH
21579.0,64754,SMYD3
14594.0,386684,KRTAP12-4
4494.0,106480029,RNU6-1054P
1288.0,100420477,LDHAL6FP
11055.0,2618,GART
26182.0,89,ACTN3
8415.0,1656,DDX6
26257.0,89848,FCHSD1
4021.0,10554,AGPAT1
12983.0,29920,PYCR2
20292.0,58986,PGAP6
16122.0,440278,CATSPER2P1
204.0,100126781,SNAR-F
8102.0,157506,RDH10
22724.0,708,C1QBP
13765.0,342125,TMC3
7598.0,146861,SLC35G3
516.0,100131971,RPS26P54
5747.0,11131,CAPN11
22896.0,7273,TTN
7325.0,140766,ADAMTS14
21845.0,653214,PPIAP22
7117.0,1360,CPB1
8898.0,199920,FYB2
19964.0,5757,PTMA
20254.0,5861,RAB1A
20275.0,5881,RAC3
19023.0,55743,CHFR
16341.0,442429,EEF1DP2
21045.0,6425,SFRP5
7526.0,145788,C15orf65
2145.0,100652824,KIAA2012
10618.0,255919,CNEP1R1
20063.0,5769,PTP4A2P2
8269.0,1615,DARS1
19021.0,55741,EDEM2
27482.0,9863,MAGI2
11065.0,26206,SPAG8
6455.0,121340,SP7
14759.0,388595,TMEM82
19655.0,5717,PSMD11
22812.0,7171,TPM4
4625.0,106480461,RN7SKP69
27112.0,9473,THEMIS2
25061.0,83876,MRO
9891.0,23175,LPIN1
8355.0,163590,TOR1AIP2
17733.0,526,ATP6V1B2
15646.0,406925,MIR135A1
3050.0,101927396,LINC01514
24886.0,83394,PITPNM3
19824.0,574480,MIR519D
17261.0,51204,TACO1
8810.0,196415,LINC02909
14965.0,390162,OR5M9
17452.0,51450,PRRX2
1731.0,100506495,LIFR-AS1
8277.0,161742,SPRED1
23532.0,7618,ZNF726P1
16624.0,4725,NDUFS5
17907.0,53981,CPSF2
12942.0,2982,GUCY1A1
7626.0,147323,STARD6
20226.0,58500,ZNF250
5771.0,11157,LSM6
11053.0,261735,TVP23CP2
25583.0,84832,ANKRD36BP1
22693.0,7048,TGFBR2
26471.0,90850,ZNF598
22221.0,677771,SCARNA4
9486.0,222229,LRWD1
7040.0,133874,C5orf58
712.0,100189028,TRI-TAT2-2
7132.0,1364,CLDN4
23568.0,767578,SNORD114-2
16679.0,4782,NFIC
14261.0,3667,IRS1
21775.0,6514,SLC2A2
22970.0,728224,KRTAP4-8
10299.0,23676,SMPX
18008.0,54413,NLGN3
3547.0,102723578,LINC01440
3787.0,10412,NSA2
24931.0,8353,H3C6
11791.0,283078,MKX
4242.0,106479281,RN7SL165P
9825.0,2310,FOXO3B
9839.0,23119,HIC2
6545.0,123811,CEP20
5418.0,10866,HCP5
14238.0,364,AQP7
12619.0,28787,IGLV3-32
11843.0,283349,RASSF3
5071.0,106481813,RN7SKP153
11691.0,2776,GNAQ
11908.0,283663,LINC00926
24538.0,80759,KHDC1
7616.0,147172,LRRC37BP1
18992.0,55707,NECAP2
3080.0,101927659,SMAD1-AS2
27419.0,9792,SERTAD2
1574.0,100500878,MIR3679
22295.0,6779,STATH
18309.0,54876,DCAF16
8712.0,1854,DUT
7289.0,140628,GATA5
6505.0,122830,NAA30
6745.0,127255,LRRIQ3
3842.0,10438,C1D
